vote_id,proposal_id,user_id,value,weight,comment,cast_at,updated_at
vot_7f6d32e8,prp_4e759e4f,usr_538f6e20,no,1,No — too far.,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_dd30850a,prp_4e759e4f,usr_942658c9,no,1,Strongly prefer this.,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_b5d96d77,prp_9e15c570,usr_60c3a39a,no,1,,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_a7f9412a,prp_9e15c570,usr_74ed32ff,no,1,,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_f9113ac3,prp_9e15c570,usr_d0d42055,yes,1,,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c4847ad2,prp_9e15c570,usr_a0f188fa,yes,1.5,Only if we skip the museum.,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_f8d28e8b,prp_a20d5ca6,usr_4cb26745,yes,1,Strongly prefer this.,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_dce69973,prp_a20d5ca6,usr_de5d9e34,yes,1,No — too far.,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_0901398d,prp_a20d5ca6,usr_abeaa148,no,1,No — too far.,2026-08-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_6da9b047,prp_a20d5ca6,usr_e10845c8,yes,1,Strongly prefer this.,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_ab067591,prp_139067e8,usr_b021d103,yes,1,,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_24bfe5fc,prp_139067e8,usr_f94cda41,yes,1,,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_8e467625,prp_3cc163a3,usr_72dfb712,no,1,,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_3dd8f424,prp_3cc163a3,usr_949a215d,no,1,No — too far.,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9998dd17,prp_3cc163a3,usr_ce9ee3ae,yes,1,,2026-08-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_de37c8cd,prp_41d8f5c7,usr_7da389be,no,1,,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_1695ea18,prp_41d8f5c7,usr_f6728ccc,yes,1,,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_fb5fa46a,prp_41d8f5c7,usr_b357f73c,no,1,,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_72a9d658,prp_7398b831,usr_52257a0a,no,1.5,,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_168b7ad7,prp_7398b831,usr_56e18e71,no,1.5,Strongly prefer this.,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_fc58c587,prp_7398b831,usr_9473419d,no,1,,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_456694c9,prp_423b50bc,usr_82545d82,no,1,,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_1d24359b,prp_423b50bc,usr_fa3a9dd6,yes,1,,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_dfe290e4,prp_423b50bc,usr_0eb7982c,yes,1,,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9b7ee9f1,prp_423b50bc,usr_98ca8444,no,1,Only if we skip the museum.,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9bbe0447,prp_beb2be02,usr_157e58e7,no,1,Only if we skip the museum.,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9a15033b,prp_beb2be02,usr_13f77754,yes,1,No — too far.,2026-08-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_132ad62c,prp_beb2be02,usr_55b114d5,yes,1,Strongly prefer this.,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_fc6734c7,prp_a7d9b1ef,usr_62a77a41,yes,1,,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_87f50f1b,prp_a7d9b1ef,usr_651a4d17,yes,1,Fine either way.,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_60a4fbf2,prp_0435cb3f,usr_1805266d,yes,1.5,,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_caa48e76,prp_0435cb3f,usr_2bd5e70b,yes,1,No — too far.,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c65a1e30,prp_2e319f58,usr_cb3be250,no,1,,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_da973a12,prp_2e319f58,usr_3190040f,yes,1,No — too far.,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_d715fcf9,prp_2e319f58,usr_8a0aaa50,yes,1,Only if we skip the museum.,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_88046e23,prp_78c3d787,usr_21fe0c1f,yes,1,,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_765a0030,prp_78c3d787,usr_756ce6b3,no,1,,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9eb7e338,prp_78c3d787,usr_373b76a9,yes,1,Only if we skip the museum.,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_24fa32ed,prp_4ca2b587,usr_85c09ee4,no,1,,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c8551975,prp_4ca2b587,usr_e528f9b0,no,1,,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_a3b9325d,prp_1f3b73df,usr_0af476d1,no,1,No — too far.,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_4f85d533,prp_1f3b73df,usr_1af66a73,no,1,,2026-08-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_27430a00,prp_1f3b73df,usr_4e65d08a,no,1,Fine either way.,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c2c2d5e5,prp_db7b0ac5,usr_76c235d5,yes,1,,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_39d3d367,prp_db7b0ac5,usr_76046cf3,yes,1.5,,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_1c01ddec,prp_05ea0635,usr_e459a18c,yes,1.5,Only if we skip the museum.,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_ff3a80d5,prp_05ea0635,usr_4e65d08a,abstain,1,,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_7e593d60,prp_3b30f541,usr_e1ee0c13,no,1,,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_f92846cb,prp_3b30f541,usr_9976417a,yes,1,,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_08fda50a,prp_3b30f541,usr_fc3617c0,no,1,,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_5cfe72af,prp_3b30f541,usr_d32b1be5,yes,1,Strongly prefer this.,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_d249f013,prp_2c5b12e8,usr_e5b92b52,yes,1,Strongly prefer this.,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_203e7732,prp_2c5b12e8,usr_c535ee88,no,1,Fine either way.,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_d4309308,prp_7118c014,usr_e1cd7b02,yes,1.5,,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_03af979a,prp_7118c014,usr_c582abb2,no,1,No — too far.,2026-08-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c77aaf01,prp_8b3a1619,usr_72d88a70,yes,1.5,No — too far.,2026-08-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_46590c11,prp_8b3a1619,usr_fb725464,no,1,Strongly prefer this.,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_0b3321a6,prp_8b3a1619,usr_a531d952,no,1,,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_459e286b,prp_c15acbe9,usr_de458aa5,no,1,Fine either way.,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_8a0783c6,prp_c15acbe9,usr_d1506bce,yes,1,,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9277e027,prp_c15acbe9,usr_2e849b83,abstain,1,,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9be6bfc4,prp_c15acbe9,usr_e1d938d9,abstain,1,Only if we skip the museum.,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_2df53561,prp_4d9e48d0,usr_160064ff,yes,1,No — too far.,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_29251f4b,prp_4d9e48d0,usr_7e684451,yes,1,,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_6ea3866f,prp_6e13e1d6,usr_9793e551,abstain,1,No — too far.,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_8d49e8a1,prp_6e13e1d6,usr_c426b4e1,yes,1,No — too far.,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_cb78511e,prp_db55932b,usr_bc8d5d3b,no,1,Strongly prefer this.,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_55be464b,prp_db55932b,usr_c659e4bf,no,1,,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_a091ab5a,prp_a73d8877,usr_e6863416,yes,1,,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c5fb1d3a,prp_a73d8877,usr_72796feb,yes,1,,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_e332caea,prp_a73d8877,usr_2162d6ff,yes,1,,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_039aa877,prp_c6f9500b,usr_35982416,yes,1,,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_1fb0a8ce,prp_c6f9500b,usr_1df4c157,yes,1,Fine either way.,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_0de63102,prp_c6f9500b,usr_f12ab863,no,1.5,Fine either way.,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_a6b10f7f,prp_ed46ddb0,usr_8905ffa4,yes,1,Strongly prefer this.,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_16dc612c,prp_ed46ddb0,usr_01037e5c,yes,1,Strongly prefer this.,2026-07-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_4a08ef0d,prp_ed46ddb0,usr_fd729274,yes,1,,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_34040987,prp_4f24653c,usr_2e562f89,yes,1.5,,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_54e5cfeb,prp_4f24653c,usr_0af476d1,no,1,,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_dc235c31,prp_9ce815da,usr_c010ce3c,yes,1,,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_5b04e128,prp_9ce815da,usr_196ca537,yes,1,,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_5c9659c3,prp_9ce815da,usr_c41a26c3,yes,1,Fine either way.,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_7d6a3f3c,prp_74f3898a,usr_da6b9625,no,1,Strongly prefer this.,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_a884328b,prp_74f3898a,usr_d3b4799e,abstain,1,Only if we skip the museum.,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_a3e00987,prp_74f3898a,usr_9b002a1a,abstain,1,Strongly prefer this.,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_7613afd2,prp_74f3898a,usr_fe54affe,no,1,Strongly prefer this.,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_6a294a14,prp_feec53d5,usr_d1c73fb8,yes,1,,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_b71e8d02,prp_feec53d5,usr_e5bfa6cd,yes,1,No — too far.,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_f655caff,prp_feec53d5,usr_7edfea3c,no,1.5,Only if we skip the museum.,2026-08-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_d0454eb4,prp_f0d23094,usr_fc8fd348,yes,1,,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_b38c2eef,prp_f0d23094,usr_a5077371,no,1,,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_0f5de38d,prp_3b5da1bc,usr_d245dd5d,no,1,,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9f21b9b1,prp_3b5da1bc,usr_7101a5b5,yes,1,Fine either way.,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_186a11d2,prp_46a7a0be,usr_895960e2,abstain,1,Strongly prefer this.,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_3284f896,prp_46a7a0be,usr_ae35e63d,yes,1,,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9babf424,prp_062aa305,usr_fcd9bdf6,yes,1,,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_ca4c4c72,prp_062aa305,usr_62b3f8b8,yes,1,,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_8ed0a133,prp_062aa305,usr_44ec53b5,no,1.5,Strongly prefer this.,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9af68525,prp_9053f99b,usr_aef2650b,yes,1,Fine either way.,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_31511c3f,prp_9053f99b,usr_5dec704e,yes,1,Strongly prefer this.,2026-08-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_3c115e25,prp_9053f99b,usr_34d0c50b,yes,1,,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_6aa558ee,prp_9053f99b,usr_2353848b,yes,1,,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_a775ba86,prp_ffbf968f,usr_29dfdea3,yes,1.5,Fine either way.,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_3526542d,prp_ffbf968f,usr_3d56531d,yes,1,Only if we skip the museum.,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_54fb22fa,prp_f43c16a1,usr_2136e1fa,yes,1,Strongly prefer this.,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_34f060b6,prp_f43c16a1,usr_0567fe37,no,1,Fine either way.,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_7e6ba7d9,prp_5e3d58d6,usr_7d0ce609,no,1,No — too far.,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_84ee3d64,prp_5e3d58d6,usr_326aed9f,yes,1,Strongly prefer this.,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_f8302399,prp_3755dcb1,usr_05d0be25,yes,1,,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_592cec94,prp_3755dcb1,usr_58d2b52f,abstain,1.5,Strongly prefer this.,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_e83c18e6,prp_3755dcb1,usr_e0440f90,yes,1.5,,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_6033ad74,prp_4c20f056,usr_aefdae86,no,1,Fine either way.,2026-08-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_b228ecb6,prp_4c20f056,usr_ce941853,yes,1.5,,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_88a15912,prp_58f6beca,usr_6c3fae7b,yes,1,,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_76bf51d2,prp_58f6beca,usr_3438d3c4,yes,1.5,Only if we skip the museum.,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_602bc594,prp_d3e34be8,usr_f48b4353,yes,1,No — too far.,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_31fcd694,prp_d3e34be8,usr_2136e1fa,yes,1,,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_8cf6ba8f,prp_d1a7eda5,usr_1f3d6d92,yes,1,No — too far.,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_03e230d0,prp_d1a7eda5,usr_5d8450f0,yes,1,,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_f97ae9ac,prp_d1a7eda5,usr_3ccdc15e,no,1,Only if we skip the museum.,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_090f193c,prp_d1a7eda5,usr_9a512200,yes,1,Strongly prefer this.,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_32f3ae61,prp_6afe7425,usr_34e42e87,yes,1,,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_ac624675,prp_6afe7425,usr_51247360,yes,1,Only if we skip the museum.,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_7a1f7bf0,prp_6afe7425,usr_4d8f3b3a,yes,1,,2026-08-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_42da00a1,prp_6afe7425,usr_fecd2601,yes,1,Only if we skip the museum.,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_d5c24c11,prp_e1fb8f32,usr_65b43f7e,yes,1,No — too far.,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_0e6d3f50,prp_e1fb8f32,usr_5f1e6e1c,no,1,,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_12b623cc,prp_6f2493e6,usr_228f37bd,yes,1,,2026-08-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_e2486096,prp_6f2493e6,usr_1f0f9af9,yes,1,Strongly prefer this.,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_92bb8dfb,prp_d79abe4b,usr_dc888b66,yes,1,,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_97cd9dbc,prp_d79abe4b,usr_bc4b67f6,no,1,,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_4b4ceb8a,prp_d79abe4b,usr_d20b2a69,yes,1,Fine either way.,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_cb1ac604,prp_c6f8de6f,usr_cf6d7fc2,no,1,No — too far.,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_8d21bb48,prp_c6f8de6f,usr_fbf7ac58,abstain,1.5,,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_a9915a6c,prp_f9672db9,usr_712600f0,yes,1,,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_2783b2e2,prp_f9672db9,usr_e6dcafe4,yes,1,,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_3794e2a4,prp_5ec3e258,usr_865c98a2,no,1,Only if we skip the museum.,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c2c3bf9a,prp_5ec3e258,usr_d5cd5550,yes,1.5,,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_776af573,prp_5fe64b31,usr_ce38459a,no,1,,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c624bec8,prp_5fe64b31,usr_7576a6e0,no,1,,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_65253b75,prp_5fe64b31,usr_dc032205,yes,1.5,,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_fdfc0578,prp_70f25210,usr_956481cd,yes,1,,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_02527eb6,prp_70f25210,usr_7576a6e0,yes,1,,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c166a9d2,prp_e38ed083,usr_949a215d,no,1,,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_11319fd1,prp_e38ed083,usr_f94b1e02,no,1.5,,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_5eb67592,prp_e38ed083,usr_c6f0707f,no,1,,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_b55dee95,prp_23f5097a,usr_f353d290,yes,1,,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_88ca857c,prp_23f5097a,usr_fa3a9dd6,no,1,,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_ad6bcd4e,prp_23f5097a,usr_f96768fc,no,1,,2026-08-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_aff1e22d,prp_23f5097a,usr_78afc45f,yes,1,,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_76ae23a7,prp_6060ce91,usr_bc4a9809,no,1,,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_45473777,prp_6060ce91,usr_424fbf1a,yes,1,Strongly prefer this.,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_66e72544,prp_0c1a80be,usr_efe9a3aa,abstain,1.5,,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_72f2ca68,prp_0c1a80be,usr_12f95c97,yes,1.5,,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_be0a6e23,prp_0c1a80be,usr_a7185e16,yes,1,,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_70bdbf31,prp_c408aebf,usr_0f63f4f1,yes,1.5,,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_571cc7f3,prp_c408aebf,usr_9e65154f,yes,1,,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_8a291b91,prp_1ccc26eb,usr_7f26d855,no,1,,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_49877de0,prp_1ccc26eb,usr_0f63f4f1,abstain,1,,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_6f355242,prp_1ccc26eb,usr_7d446287,abstain,1,,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c532c2ce,prp_88d399c3,usr_53cbafa7,no,1,,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_fa2c2b48,prp_88d399c3,usr_7faf6134,no,1,Fine either way.,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_90680edc,prp_88d399c3,usr_8e84ba7a,no,1,,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_9b2b7cef,prp_2e6271d6,usr_108e6f0f,yes,1,Strongly prefer this.,2026-08-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c558a1ab,prp_2e6271d6,usr_24e54a31,no,1.5,No — too far.,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_c3767728,prp_293f073b,usr_638c6951,yes,1,,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_2f7a8b23,prp_293f073b,usr_9c3deed5,yes,1.5,,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_8e2bba25,prp_55fb73c5,usr_a0588479,no,1.5,,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_d43936b8,prp_55fb73c5,usr_d848a275,no,1,,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_211a62bb,prp_55fb73c5,usr_5b0e5805,yes,1,Fine either way.,2026-08-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_948d106d,prp_55fb73c5,usr_8f32fd7a,abstain,1,,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_8d7256c4,prp_304631f8,usr_d3acd59c,yes,1.5,Strongly prefer this.,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_21e20eee,prp_304631f8,usr_0ae483ef,no,1.5,,2026-08-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_066a2fb3,prp_304631f8,usr_394de344,yes,1,Strongly prefer this.,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_92a73b3d,prp_83b19f47,usr_3393c7a2,abstain,1,,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
vot_bb720cc2,prp_83b19f47,usr_268fdb85,abstain,1,,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
